ID,CDS,Total,Female,Male,NativeAmericanorIndian,Asian,Pacific,Filipino,Hispanic,AfricanAmerican,White,MultipleRace,NoRace,D7,D8,D9,D10,D11,D12,Academic_Year,County,School,City,Zip,State,Latitude,Longitude
775,38103893830395,42,42,0,0,0,0,0,0,42,0,0,0,2,2,11,15,7,5,1992,San Francisco,S.F. County Opportunity (Hilltop),San Francisco,94110-4114,CA,37.750739,-122.4098
776,38103893830445,14,0,14,0,0,0,0,0,14,0,0,0,1,1,8,1,1,2,2006,San Francisco,S.F. County Civic Center Secondary,San Francisco,94102-3101,CA,37.780691,-122.42308
777,38103896069561,47,10,37,0,0,0,0,0,17,30,0,0,6,4,9,8,12,8,2000,San Francisco,S.F. County Special Education,San Francisco,94116-1526,CA,37.743844,-122.49989
778,39103973930195,422,0,422,0,0,0,0,204,130,88,0,0,6,10,31,51,111,213,2006,San Joaquin,John F. Cruikshank Jr.,Stockton,95206-3948,CA,37.908333,-121.23275
779,39103973930195,152,0,152,0,0,0,0,89,63,0,0,0,2,3,15,11,30,91,2007,San Joaquin,John F. Cruikshank Jr.,Stockton,95206-3948,CA,37.908333,-121.23275
780,39103973930468,400,98,302,0,0,0,0,230,133,37,0,0,8,10,22,59,144,157,2008,San Joaquin,San Joaquin County Community,Stockton,95206-3948,CA,37.908333,-121.23275
781,39103973930468,249,0,249,0,0,0,0,162,42,45,0,0,4,5,14,24,63,139,2011,San Joaquin,San Joaquin County Community,Stockton,95206-3948,CA,37.908333,-121.23275
782,39103973930468,104,0,104,0,0,0,0,104,0,0,0,0,1,2,4,7,29,61,2007,San Joaquin,San Joaquin County Community,Stockton,95206-3948,CA,37.908333,-121.23275
783,39103973930468,287,27,260,0,0,0,0,148,85,54,0,0,6,13,36,38,67,127,2009,San Joaquin,San Joaquin County Community,Stockton,95206-3948,CA,37.908333,-121.23275
784,39103973930468,323,0,323,0,0,0,0,159,81,83,0,0,11,13,19,46,89,145,2006,San Joaquin,San Joaquin County Community,Stockton,95206-3948,CA,37.908333,-121.23275
785,39103973930468,240,0,240,0,0,0,0,125,63,52,0,0,6,7,15,24,54,134,2010,San Joaquin,San Joaquin County Community,Stockton,95206-3948,CA,37.908333,-121.23275
786,39103973930476,17,0,17,0,0,0,0,0,0,17,0,0,1,1,3,5,5,2,2006,San Joaquin,Venture Academy,Stockton,95206-3950,CA,37.907677,-121.23095
787,39103973930476,8,0,8,0,0,0,0,0,0,8,0,0,1,1,1,2,2,1,2012,San Joaquin,Venture Academy,Stockton,95206-3950,CA,37.907677,-121.23095
788,39686193930435,52,24,28,0,0,0,0,0,0,24,28,0,8,11,6,13,6,8,1999,San Joaquin,New Hope Charter,Lodi,95242,CA,NaN,NaN
789,39686270127191,17,17,0,0,0,0,0,0,0,17,0,0,1,2,2,4,4,4,2012,San Joaquin,California Virtual Academy @ San Joaquin,Simi Valley,93065-1800,CA,34.275868,-118.79798
790,39686270127191,16,16,0,0,0,0,0,0,0,16,0,0,1,2,2,1,6,4,2015,San Joaquin,California Virtual Academy @ San Joaquin,Simi Valley,93065-1800,CA,34.275868,-118.79798
791,39686270127191,19,0,19,0,0,0,0,0,0,19,0,0,3,2,2,2,3,7,2016,San Joaquin,California Virtual Academy @ San Joaquin,Simi Valley,93065-1800,CA,34.275868,-118.79798
792,39686763930369,58,0,58,0,0,0,0,40,18,0,0,0,5,10,9,20,9,5,2004,San Joaquin,Golden Valley Secondary Community Day,Stockton,95205,CA,NaN,NaN
793,39754990120519,20,20,0,0,0,0,0,0,0,20,0,0,1,2,2,3,5,7,2010,San Joaquin,California Pacific Charter School North Central California,Newport Beach,92660,CA,33.659935,-117.86697
794,39754990120519,16,0,16,0,0,0,0,0,0,16,0,0,1,2,5,1,4,3,2009,San Joaquin,California Pacific Charter School North Central California,Newport Beach,92660,CA,33.659935,-117.86697
795,41104134130076,34,0,34,0,0,0,0,0,34,0,0,0,2,1,2,5,8,16,2006,San Mateo,Hillcrest at Youth Services Center,San Mateo,94402-4035,CA,37.51401,-122.33591
796,41104134130076,97,18,79,0,0,0,0,97,0,0,0,0,2,9,16,15,24,31,2007,San Mateo,Hillcrest at Youth Services Center,San Mateo,94402-4035,CA,37.51401,-122.33591
797,41689160112284,20,20,0,0,0,0,0,0,0,20,0,0,2,1,4,3,4,6,2016,San Mateo,California Virtual Academy San Mateo,Simi Valley,93065-1800,CA,34.275868,-118.79798
798,41689160112284,107,55,52,0,0,0,0,16,31,60,0,0,9,16,18,24,24,16,2008,San Mateo,California Virtual Academy San Mateo,Simi Valley,93065-1800,CA,34.275868,-118.79798
799,41689160112284,19,0,19,0,0,0,0,0,0,19,0,0,2,6,4,3,2,2,2007,San Mateo,California Virtual Academy San Mateo,Simi Valley,93065-1800,CA,34.275868,-118.79798
800,41689160112284,18,10,8,0,0,0,0,10,0,8,0,0,2,2,5,3,4,2,2013,San Mateo,California Virtual Academy San Mateo,Simi Valley,93065-1800,CA,34.275868,-118.79798
801,41689160112284,8,0,8,0,0,0,0,8,0,0,0,0,1,1,2,1,2,1,2012,San Mateo,California Virtual Academy San Mateo,Simi Valley,93065-1800,CA,34.275868,-118.79798
802,41689160112284,17,0,17,0,0,0,0,0,0,17,0,0,1,3,1,3,8,1,2009,San Mateo,California Virtual Academy San Mateo,Simi Valley,93065-1800,CA,34.275868,-118.79798
803,41689160112284,12,12,0,0,0,0,0,0,0,12,0,0,1,1,2,1,3,4,2011,San Mateo,California Virtual Academy San Mateo,Simi Valley,93065-1800,CA,34.275868,-118.79798
804,42104214230157,106,0,106,0,0,0,0,106,0,0,0,0,1,2,11,9,19,64,2006,Santa Barbara,Santa Barbara County Juvenile Court,Santa Barbara,93110-1042,CA,34.45075,-119.7725
805,42104214230207,53,0,53,0,0,0,0,53,0,0,0,0,1,3,1,2,9,37,2007,Santa Barbara,Santa Barbara County Community,Santa Barbara,93110-1042,CA,34.45075,-119.7725
806,43104394330254,25,0,25,0,0,0,0,0,0,25,0,0,1,1,1,4,3,15,2008,Santa Clara,Santa Clara County Court,San Jose,95131-2304,CA,37.383703,-121.90134
807,43104394330254,24,24,0,0,0,0,0,0,0,0,24,0,1,1,4,4,4,10,2006,Santa Clara,Santa Clara County Court,San Jose,95131-2304,CA,37.383703,-121.90134
808,43104394330254,30,30,0,0,0,0,0,30,0,0,0,0,1,1,2,5,8,13,2007,Santa Clara,Santa Clara County Court,San Jose,95131-2304,CA,37.383703,-121.90134
809,43104394330320,39,39,0,0,0,0,0,39,0,0,0,0,2,1,6,9,13,8,2009,Santa Clara,Santa Clara County Community,San Jose,95131-2304,CA,37.383703,-121.90134
810,43104394330320,71,0,71,0,0,0,0,71,0,0,0,0,2,6,7,13,21,22,2010,Santa Clara,Santa Clara County Community,San Jose,95131-2304,CA,37.383703,-121.90134
811,43104394330320,46,19,27,0,0,0,0,46,0,0,0,0,5,4,3,11,9,14,2007,Santa Clara,Santa Clara County Community,San Jose,95131-2304,CA,37.383703,-121.90134
812,43104394330320,63,0,63,0,0,0,0,63,0,0,0,0,1,6,3,5,18,30,2008,Santa Clara,Santa Clara County Community,San Jose,95131-2304,CA,37.383703,-121.90134
813,43104396069371,15,0,15,0,0,0,0,15,0,0,0,0,1,1,1,1,3,8,2013,Santa Clara,Santa Clara County Special Education,San Jose,95131-2304,CA,37.383715,-121.90026
814,43104396069371,15,0,15,0,0,0,0,15,0,0,0,0,1,2,2,1,4,5,2011,Santa Clara,Santa Clara County Special Education,San Jose,95131-2304,CA,37.383715,-121.90026
815,43104396069371,32,17,15,0,0,0,0,17,0,15,0,0,3,8,2,3,5,11,2009,Santa Clara,Santa Clara County Special Education,San Jose,95131-2304,CA,37.383715,-121.90026
816,43696664330262,45,23,22,0,0,0,0,45,0,0,0,0,4,6,5,8,11,11,1994,Santa Clara,San Jose Unified Alternative Education,San Jose,95126-2123,CA,NaN,NaN
817,43696664330262,10,0,10,0,0,0,0,0,0,10,0,0,1,1,1,1,3,3,1995,Santa Clara,San Jose Unified Alternative Education,San Jose,95126-2123,CA,NaN,NaN
818,43696664330262,16,0,16,0,0,0,0,16,0,0,0,0,1,1,3,6,2,3,1993,Santa Clara,San Jose Unified Alternative Education,San Jose,95126-2123,CA,NaN,NaN
819,43696664330502,25,0,25,0,0,0,0,25,0,0,0,0,1,1,1,8,7,7,2001,Santa Clara,Liberty (Alternative),San Jose,95136-2725,CA,37.261577,-121.86537
820,44104474430146,29,0,29,0,0,0,0,29,0,0,0,0,1,1,3,7,10,7,2009,Santa Cruz,Santa Cruz County Court,Santa Cruz,95060,CA,36.987618,-122.03906
821,44104474430278,391,165,226,0,0,0,0,270,0,121,0,0,11,16,47,82,111,124,2010,Santa Cruz,Santa Cruz County Community,Santa Cruz,95060-2115,CA,36.987618,-122.03906
822,44104474430278,58,0,58,0,0,0,0,58,0,0,0,0,1,2,11,11,12,21,2006,Santa Cruz,Santa Cruz County Community,Santa Cruz,95060-2115,CA,36.987618,-122.03906
823,44104474430278,175,37,138,0,0,0,0,80,0,95,0,0,5,5,15,22,55,73,2008,Santa Cruz,Santa Cruz County Community,Santa Cruz,95060-2115,CA,36.987618,-122.03906
824,44104474430278,100,0,100,0,0,0,0,100,0,0,0,0,4,3,9,13,29,42,2009,Santa Cruz,Santa Cruz County Community,Santa Cruz,95060-2115,CA,36.987618,-122.03906
825,44104474430278,16,16,0,0,0,0,0,0,0,16,0,0,1,1,4,3,4,3,2012,Santa Cruz,Santa Cruz County Community,Santa Cruz,95060-2115,CA,36.987618,-122.03906
826,44697994430518,13,13,0,0,0,0,0,0,0,13,0,0,1,2,2,2,4,2,2009,Santa Cruz,Aptos High,Aptos,95003-9641,CA,36.976392,-121.86273
827,45104544530317,54,0,54,0,0,0,0,0,0,54,0,0,2,4,3,11,11,23,2006,Shasta,Career Pathways to Success Community School,Redding,96003-0397,CA,40.630408,-122.39938
828,45104544530317,58,0,58,0,0,0,0,0,0,58,0,0,1,4,3,4,20,26,2007,Shasta,Career Pathways to Success Community School,Redding,96003-0397,CA,40.630408,-122.39938
829,47704256115497,31,13,18,0,0,0,0,0,0,31,0,0,2,4,5,3,5,12,2000,Siskiyou,Options for Youth Charter - Mt. Shasta,Mount Shasta,96067,CA,NaN,NaN
830,47704256115497,94,42,52,0,0,0,0,0,0,94,0,0,3,4,18,24,27,18,2002,Siskiyou,Options for Youth Charter - Mt. Shasta,Mount Shasta,96067,CA,NaN,NaN
831,47704256115497,45,45,0,0,0,0,0,0,0,45,0,0,2,4,10,14,9,6,2004,Siskiyou,Options for Youth Charter - Mt. Shasta,Mount Shasta,96067,CA,NaN,NaN
832,48104884830071,130,15,115,0,0,0,0,50,80,0,0,0,4,12,18,31,25,40,2007,Solano,Solano County Juvenile Detention Facility - Evergreen Academy,Fairfield,94533,CA,38.250115,-122.06613
833,48104886089668,301,39,262,0,0,0,0,81,164,56,0,0,7,18,61,60,69,86,2006,Solano,Solano County Community,Fairfield,94533,CA,38.271411,-122.00674
834,48705734830113,14,0,14,0,0,0,0,0,0,14,0,0,1,1,3,2,4,3,1996,Solano,Buckingham Collegiate Charter Academy,Vacaville,95687-5413,CA,38.358348,-121.98383
835,48705814830097,37,21,16,0,0,0,0,10,27,0,0,0,3,3,7,14,6,4,1993,Solano,Vallejo City Unified Alternative Education,Vallejo,94590-3256,CA,NaN,NaN
836,49104964930079,116,28,88,0,0,0,0,0,0,116,0,0,2,4,8,6,18,78,2006,Sonoma,Sonoma County Court,Santa Rosa,95403-8246,CA,38.511957,-122.79985
837,49104964930079,76,0,76,0,0,0,0,0,0,76,0,0,1,2,9,5,21,38,2007,Sonoma,Sonoma County Court,Santa Rosa,95403-8246,CA,38.511957,-122.79985
838,49104964930079,50,0,50,0,0,0,0,50,0,0,0,0,1,4,4,4,16,21,2009,Sonoma,Sonoma County Court,Santa Rosa,95403-8246,CA,38.511957,-122.79985
839,49104964930079,143,0,143,0,0,0,0,80,0,63,0,0,3,10,10,25,23,72,2008,Sonoma,Sonoma County Court,Santa Rosa,95403-8246,CA,38.511957,-122.79985
840,49707970107284,101,47,54,0,0,0,0,0,22,79,0,0,14,16,22,15,13,21,2008,Sonoma,California Virtual Academy @ Sonoma,Simi Valley,93065-1659,CA,34.275868,-118.79798
841,49707970107284,18,18,0,0,0,0,0,0,0,18,0,0,1,5,2,3,3,4,2009,Sonoma,California Virtual Academy @ Sonoma,Simi Valley,93065-1659,CA,34.275868,-118.79798
842,49707970107284,19,0,19,0,0,0,0,0,0,19,0,0,1,2,5,4,3,4,2011,Sonoma,California Virtual Academy @ Sonoma,Simi Valley,93065-1659,CA,34.275868,-118.79798
843,49707970107284,13,0,13,0,0,0,0,0,0,13,0,0,1,2,2,2,1,5,2015,Sonoma,California Virtual Academy @ Sonoma,Simi Valley,93065-1659,CA,34.275868,-118.79798
844,49707970107284,12,0,12,0,0,0,0,0,0,12,0,0,3,1,1,1,5,1,2013,Sonoma,California Virtual Academy @ Sonoma,Simi Valley,93065-1659,CA,34.275868,-118.79798
845,49707970107284,12,0,12,0,0,0,0,0,0,12,0,0,2,1,1,1,6,1,2012,Sonoma,California Virtual Academy @ Sonoma,Simi Valley,93065-1659,CA,34.275868,-118.79798
846,49707970107284,14,0,14,0,0,0,0,0,0,14,0,0,2,1,1,2,1,7,2016,Sonoma,California Virtual Academy @ Sonoma,Simi Valley,93065-1659,CA,34.275868,-118.79798
847,50105045030069,23,0,23,0,0,0,0,23,0,0,0,0,1,1,2,4,6,9,2006,Stanislaus,Stanislaus County West Campus,Modesto,95358,CA,37.660477,-121.04147
848,50105045030069,126,0,126,0,0,0,0,99,27,0,0,0,6,6,11,20,25,58,2007,Stanislaus,Stanislaus County West Campus,Modesto,95358,CA,37.660477,-121.04147
849,50105045030069,113,0,113,0,0,0,0,113,0,0,0,0,1,5,7,17,23,60,2008,Stanislaus,Stanislaus County West Campus,Modesto,95358,CA,37.660477,-121.04147
850,50105045030085,13,0,13,0,0,0,0,0,0,13,0,0,1,1,1,5,1,4,1998,Stanislaus,Stanislaus Military Academy at Teel,Empire,95319,CA,37.639937,-120.89805
851,50105045030085,57,0,57,0,0,0,0,57,0,0,0,0,3,3,7,5,11,28,2008,Stanislaus,Stanislaus Military Academy at Teel,Empire,95319,CA,37.639937,-120.89805
852,50105045030085,31,0,31,0,0,0,0,0,0,31,0,0,1,1,6,3,5,15,2011,Stanislaus,Stanislaus Military Academy at Teel,Empire,95319,CA,37.639937,-120.89805
853,50105045030085,77,0,77,0,0,0,0,77,0,0,0,0,1,2,4,5,21,44,2012,Stanislaus,Stanislaus Military Academy at Teel,Empire,95319,CA,37.639937,-120.89805
854,50105045030085,119,24,95,0,0,0,0,95,0,24,0,0,5,10,5,19,35,45,2009,Stanislaus,Stanislaus Military Academy at Teel,Empire,95319,CA,37.639937,-120.89805
855,50105045030085,69,0,69,0,0,0,0,69,0,0,0,0,1,6,3,12,18,29,2010,Stanislaus,Stanislaus Military Academy at Teel,Empire,95319,CA,37.639937,-120.89805
856,50105045030226,51,15,36,0,0,0,0,51,0,0,0,0,3,3,2,7,12,24,2006,Stanislaus,Petersen Alternative Center for Education,Modesto,95358-1052,CA,37.660592,-121.03664
857,50105045030226,8,8,0,0,0,0,0,0,0,8,0,0,1,1,2,1,2,1,1998,Stanislaus,Petersen Alternative Center for Education,Modesto,95358-1052,CA,37.660592,-121.03664
858,50105045030226,25,0,25,0,0,0,0,25,0,0,0,0,1,1,1,3,4,15,2013,Stanislaus,Petersen Alternative Center for Education,Modesto,95358-1052,CA,37.660592,-121.03664
859,50105045030226,44,12,32,0,0,0,0,0,0,44,0,0,3,2,5,9,5,20,1999,Stanislaus,Petersen Alternative Center for Education,Modesto,95358-1052,CA,37.660592,-121.03664
860,50105045030226,135,28,107,0,0,0,0,88,0,47,0,0,6,13,22,14,41,39,2004,Stanislaus,Petersen Alternative Center for Education,Modesto,95358-1052,CA,37.660592,-121.03664
861,50105045030226,18,0,18,0,0,0,0,0,0,0,0,18,1,1,3,1,4,8,2008,Stanislaus,Petersen Alternative Center for Education,Modesto,95358-1052,CA,37.660592,-121.03664
862,50105045030226,52,0,52,0,0,0,0,52,0,0,0,0,3,4,3,7,13,22,2007,Stanislaus,Petersen Alternative Center for Education,Modesto,95358-1052,CA,37.660592,-121.03664
863,50105046069546,11,0,11,0,0,0,0,11,0,0,0,0,1,1,1,2,1,5,2010,Stanislaus,Stanislaus County Special Education,Modesto,95351-5121,CA,37.611223,-120.96157
864,50710685030267,14,14,0,0,0,0,0,0,0,14,0,0,1,1,1,1,6,4,2012,Stanislaus,Denair Charter Academy,Denair,95316-9502,CA,37.523901,-120.8031
865,50711755034913,61,0,61,0,0,0,0,0,0,61,0,0,1,2,3,5,17,33,2008,Stanislaus,Robert Elliott Alternative Education Center,Modesto,95350-4643,CA,37.664356,-120.98473
866,50711755034913,216,89,127,0,0,0,0,216,0,0,0,0,2,2,14,30,61,107,2004,Stanislaus,Robert Elliott Alternative Education Center,Modesto,95350-4643,CA,37.664356,-120.98473
867,50755725030317,11,0,11,0,0,0,0,0,0,11,0,0,1,2,2,3,1,2,2015,Stanislaus,Connecting Waters Charter,Waterford,95386-9150,CA,37.639703,-120.76298
868,50755725030317,41,41,0,0,0,0,0,0,0,41,0,0,1,2,7,12,10,9,2005,Stanislaus,Connecting Waters Charter,Waterford,95386-9150,CA,37.639703,-120.76298
869,50755725030317,12,12,0,0,0,0,0,0,0,12,0,0,1,1,2,4,2,2,2007,Stanislaus,Connecting Waters Charter,Waterford,95386-9150,CA,37.639703,-120.76298
870,51105125130083,14,14,0,0,0,0,0,14,0,0,0,0,1,1,2,2,4,4,1998,Sutter,Sutter County Opportunity,Yuba City,95993-8987,CA,39.137963,-121.65536
871,51105125130083,30,0,30,0,0,0,0,0,0,30,0,0,1,1,3,1,7,17,2004,Sutter,Sutter County Opportunity,Yuba City,95993-8987,CA,39.137963,-121.65536
872,51714150129007,21,0,21,0,0,0,0,0,0,21,0,0,2,3,6,3,5,2,2015,Sutter,California Virtual Academy at Sutter,Simi Valley,93065-1800,CA,34.275868,-118.79798
873,51714230111161,12,0,12,0,0,0,0,0,0,12,0,0,1,1,1,5,1,3,2009,Sutter,California Virtual Academy @ Sutter,Simi Valley,93065,CA,34.276457,-118.78862
874,51714230111161,51,29,22,0,0,0,0,0,0,51,0,0,3,7,8,4,14,15,2008,Sutter,California Virtual Academy @ Sutter,Simi Valley,93065,CA,34.276457,-118.78862
875,51714645130075,23,0,23,0,0,0,0,0,0,23,0,0,1,2,1,1,5,13,1992,Sutter,Yuba City Independence Academy,Yuba City,95991-4875,CA,39.129968,-121.62751
876,54105465430061,68,0,68,0,0,0,0,68,0,0,0,0,1,2,2,7,18,38,2006,Tulare,Tulare County Court,Visalia,93277,CA,36.274333,-119.31143
877,54105465430327,30,0,30,0,0,0,0,30,0,0,0,0,2,2,4,4,13,5,2008,Tulare,La Sierra High,Visalia,93292-2349,CA,36.341868,-119.27362
878,54722565430269,14,0,14,0,0,0,0,14,0,0,0,0,1,1,3,1,4,4,2012,Tulare,Charter Alternatives Academy,Visalia,93292-9019,CA,36.359563,-119.21688
879,54722565430269,18,0,18,0,0,0,0,18,0,0,0,0,1,1,3,3,4,6,2008,Tulare,Charter Alternatives Academy,Visalia,93292-9019,CA,36.359563,-119.21688
880,54755235430350,12,12,0,0,0,0,0,0,0,12,0,0,1,1,2,1,6,1,2001,Tulare,Prospect Education Center,Porterville,93257-1938,CA,36.077227,-119.04402
881,54755315431184,10,0,10,0,0,0,0,10,0,0,0,0,2,1,1,1,1,4,2009,Tulare,Dinuba High,Dinuba,93618-1825,CA,36.541679,-119.38666
882,56105615630223,59,0,59,0,0,0,0,0,0,59,0,0,1,1,20,17,14,6,1991,Ventura,Providence,Oxnard,93036,CA,34.254686,-119.15602
883,56105615630223,117,0,117,0,0,0,0,72,0,45,0,0,3,5,41,39,22,7,1993,Ventura,Providence,Oxnard,93036,CA,34.254686,-119.15602
884,56725040127043,28,16,12,0,0,0,0,0,0,0,0,28,4,2,2,10,6,4,2012,Ventura,Academy of Arts and Sciences: Thousand Oaks & Simi Valley,Westlake Village,91361-2813,CA,34.155695,-118.83089
885,56725040127043,12,12,0,0,0,0,0,0,0,12,0,0,1,1,1,3,4,2,2014,Ventura,Academy of Arts and Sciences: Thousand Oaks & Simi Valley,Westlake Village,91361-2813,CA,34.155695,-118.83089
886,56726525633003,15,15,0,0,0,0,0,0,0,15,0,0,1,3,3,3,3,2,1991,Ventura,Mar Vista Continuation/Opportunity High/Indep,Ventura,93003,CA,NaN,NaN
887,56739400121426,10,0,10,0,0,0,0,0,0,10,0,0,1,1,3,2,2,1,2011,Ventura,IvyTech Charter,Moorpark,93021-1492,CA,34.294696,-118.84392
888,57105795730106,33,0,33,0,0,0,0,0,33,0,0,0,1,1,1,4,9,17,2006,Yolo,Dan Jacobs,Woodland,95776,CA,38.662573,-121.72993
889,58105875830047,45,0,45,0,0,0,0,23,0,22,0,0,4,4,2,13,5,17,2007,Yuba,Harry P B Carden,Marysville,95901-4149,CA,39.149582,-121.59995
890,58105875830047,7,0,7,0,0,0,0,0,0,7,0,0,1,2,1,1,1,1,2005,Yuba,Harry P B Carden,Marysville,95901-4149,CA,39.149582,-121.59995
891,58105875830112,50,50,0,0,0,0,0,0,0,50,0,0,2,4,8,10,6,20,2003,Yuba,Yuba County Career Preparatory Charter,Marysville,95901-4825,CA,39.147508,-121.59155
892,58105875830112,17,0,17,0,0,0,0,17,0,0,0,0,1,2,1,1,3,9,2010,Yuba,Yuba County Career Preparatory Charter,Marysville,95901-4825,CA,39.147508,-121.59155
893,58105875830112,57,0,57,0,0,0,0,0,0,57,0,0,1,2,5,4,9,36,2006,Yuba,Yuba County Career Preparatory Charter,Marysville,95901-4825,CA,39.147508,-121.59155
894,58105875830112,88,43,45,0,0,0,0,0,0,88,0,0,5,3,9,12,26,33,2004,Yuba,Yuba County Career Preparatory Charter,Marysville,95901-4825,CA,39.147508,-121.59155
895,58105875830112,40,40,0,0,0,0,0,0,0,40,0,0,3,2,7,3,10,15,2002,Yuba,Yuba County Career Preparatory Charter,Marysville,95901-4825,CA,39.147508,-121.59155
896,58727365830054,9,0,9,0,0,0,0,0,0,9,0,0,1,1,2,2,1,2,2000,Yuba,Lincoln (Abraham) (Alternative),Marysville,95901-3731,CA,39.156845,-121.58844
